Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Local_Authority_(District),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident
2.02E+12,421268,564942,-1.669255,54.978642,10,3,2,1,5,147,3,186,6,30,1,4,5,113,0,0,1,1,1,0,0,1,2
2.02E+12,423598,574607,-1.632059,55.065386,10,2,2,1,6,148,3,19,1,70,1,2,3,1068,0,5,1,1,1,0,0,2,1
2.02E+12,423119,567807,-1.640107,55.004305,10,3,2,1,2,147,3,191,6,30,1,4,5,103,0,0,1,1,1,0,0,1,1
2.02E+12,431346,557529,-1.512608,54.911501,10,3,2,2,1,150,3,195,1,60,1,4,3,1290,0,8,1,1,1,0,0,1,1
2.02E+12,421257,564954,-1.669426,54.97875,10,3,2,3,1,147,3,186,6,30,1,4,4,1305,0,0,1,1,1,0,0,1,1
2.02E+12,433823,560827,-1.473587,54.940975,10,2,2,1,4,149,3,19,1,70,1,4,3,19,0,0,1,1,1,0,0,2,1
2.02E+12,420262,565395,-1.684941,54.982754,10,3,2,1,7,147,3,186,1,30,1,4,3,191,0,0,1,1,1,0,0,1,2
2.02E+12,433744,563547,-1.474502,54.965422,10,3,2,1,3,149,3,194,3,70,1,2,3,19,0,0,4,1,1,0,0,1,2
2.02E+12,424322,563675,-1.621647,54.967118,10,3,2,2,4,147,3,695,6,30,3,2,3,695,0,5,1,1,2,0,0,1,2
2.02E+12,434526,557247,-1.463043,54.908758,10,3,2,1,1,150,3,1231,3,70,5,4,3,19,0,0,1,1,1,0,0,2,1
2.02E+12,427043,564836,-1.579039,54.977411,10,3,1,1,6,147,4,1312,6,30,3,2,5,124,0,5,1,2,2,0,0,1,2
2.02E+12,426729,566393,-1.583801,54.991419,10,3,2,4,1,147,5,124,6,30,9,2,3,1058,0,0,1,1,1,0,0,1,1
2.02E+12,425266,564608,-1.606821,54.975455,10,3,2,1,5,147,3,193,1,30,1,4,2,167,0,0,1,1,2,0,0,1,2
2.02E+12,425257,564597,-1.606963,54.975356,10,3,2,1,5,147,3,193,7,30,1,4,2,167,0,0,1,1,1,0,0,1,2
2.02E+12,430309,554633,-1.529085,54.885541,10,3,2,1,1,150,3,182,7,70,5,4,3,182,0,0,1,1,1,0,0,2,1
2.02E+12,420257,563087,-1.68518,54.962015,10,3,2,2,1,146,3,1114,3,30,1,4,3,695,0,0,1,1,1,0,0,2,2
2.02E+12,393631,563939,-2.101028,54.970035,10,3,1,1,4,139,4,6305,6,30,3,4,4,6306,0,1,1,1,1,1,0,1,1
2.02E+12,426988,566545,-1.579739,54.992771,10,3,2,1,6,147,3,188,1,30,1,4,3,1058,0,0,1,1,1,0,0,1,1
2.02E+12,434559,570708,-1.460911,55.029713,10,3,2,1,5,148,3,191,6,30,1,4,3,192,0,5,1,1,1,0,0,1,1
2.02E+12,424618,566816,-1.616757,54.995328,10,3,1,1,4,147,4,1318,1,50,1,4,3,189,0,0,1,1,1,0,0,1,2
2.02E+12,427603,578392,-1.568987,55.099192,10,2,2,1,2,139,3,1061,1,40,1,4,4,1505,0,0,4,1,1,0,0,2,2
2.02E+12,436040,563040,-1.438706,54.960706,10,3,2,1,7,149,4,1298,6,30,3,2,4,1298,0,4,4,1,1,0,0,1,2
2.02E+12,429395,565585,-1.542217,54.984009,10,3,2,1,1,147,3,187,6,30,1,4,3,186,0,0,1,1,1,0,0,1,1
2.02E+12,430486,563048,-1.525438,54.961147,10,3,2,2,1,149,4,1306,6,30,3,2,3,185,0,4,1,1,1,0,0,1,1
2.02E+12,438111,564347,-1.406192,54.972297,10,3,2,1,3,149,3,1300,6,30,2,1,5,416,0,0,1,1,1,0,0,1,2
2.02E+12,432954,567450,-1.486392,55.000546,10,3,2,1,3,148,3,19,7,60,5,4,3,193,0,0,1,1,1,0,0,2,2
2.02E+12,435715,552366,-1.445102,54.864815,10,2,2,1,5,150,3,690,1,70,1,4,3,19,0,0,1,1,1,0,0,2,2
2.02E+12,434840,568339,-1.456803,55.008407,10,3,2,1,4,148,4,1304,6,30,2,4,3,193,0,0,1,1,2,0,0,1,2
2.02E+12,399692,653082,-2.006487,55.771071,10,3,1,1,2,139,3,1167,6,30,9,4,3,1167,0,0,1,1,1,0,0,1,1
2.02E+12,434255,563864,-1.466483,54.968236,10,3,2,4,2,149,3,194,1,50,1,2,3,1300,0,0,1,1,1,0,0,1,2
2.02E+12,439213,556806,-1.390005,54.90445,10,3,3,1,6,150,3,183,6,30,9,2,3,1231,0,5,1,1,1,1,0,1,2
2.02E+12,432370,564990,-1.495798,54.978479,10,3,2,1,7,149,3,185,6,30,6,2,4,1516,0,0,1,1,1,0,0,1,2
2.02E+12,420075,562147,-1.688087,54.953575,10,3,2,1,7,146,4,6317,6,30,3,2,4,6317,0,0,1,1,1,0,0,1,2
2.02E+12,424336,568709,-1.621004,55.012353,10,2,3,1,5,147,4,1318,6,30,6,2,4,1318,0,4,1,1,1,0,0,1,2
2.02E+12,420550,566754,-1.680345,54.994955,10,3,1,1,1,147,3,167,1,30,1,2,3,1,0,0,1,1,1,0,0,1,1
2.02E+12,425836,577070,-1.596796,55.087408,10,3,2,2,5,139,3,1172,6,30,1,-1,4,1172,0,0,1,1,1,0,0,2,2
2.02E+12,427323,565182,-1.574632,54.980505,10,2,2,1,7,147,3,193,1,30,1,4,3,188,0,0,4,1,1,0,0,1,2
2.02E+12,421142,587347,-1.669569,55.179974,10,3,2,1,4,139,3,197,1,60,1,4,4,1337,0,0,1,1,1,0,0,2,2
2.02E+12,425401,565412,-1.604642,54.982673,10,3,2,2,4,147,3,1058,6,30,6,2,4,1600,0,4,1,1,1,0,0,1,2
2.02E+12,434575,557321,-1.46227,54.90942,10,3,2,1,4,150,3,1231,1,60,1,2,3,19,0,0,1,1,1,0,0,2,2
2.02E+12,430411,575496,-1.525292,55.073006,10,3,2,1,7,139,3,192,1,30,1,4,3,190,0,0,1,1,1,0,0,2,1
2.02E+12,426931,574671,-1.579867,55.065793,10,3,2,1,1,139,3,19,6,40,1,2,3,189,0,0,1,1,1,0,0,2,1
2.02E+12,424746,564157,-1.614983,54.971428,10,2,1,1,7,147,4,1307,6,20,6,2,5,144,0,0,4,1,1,0,0,1,1
2.02E+12,431583,567128,-1.507859,54.997741,10,3,2,1,6,148,5,218,1,50,5,4,3,1058,0,1,1,1,1,0,0,1,2
2.02E+12,425411,565440,-1.604483,54.982924,10,3,2,1,6,147,4,1600,6,30,3,2,3,1058,0,5,1,1,1,0,0,1,2
2.02E+12,430588,570495,-1.523054,55.028059,10,3,2,1,6,148,3,191,1,60,1,2,3,19,0,0,1,1,1,0,0,2,2
2.02E+12,409844,606198,-1.846324,55.349713,10,2,2,2,6,139,3,697,6,60,6,4,4,6341,0,0,1,1,1,0,0,2,1
2.02E+12,421129,567686,-1.671227,55.003306,10,3,2,1,3,147,3,1,3,70,5,4,3,696,0,0,1,2,2,0,0,1,1
2.02E+12,428865,572219,-1.549833,55.043653,10,3,1,1,3,148,3,19,3,70,5,4,3,19,0,0,6,1,1,0,0,2,1
2.02E+12,428406,581358,-1.556108,55.125798,10,3,2,2,6,139,3,189,3,70,5,4,3,193,0,0,6,1,1,0,7,2,1
2.02E+12,433835,560995,-1.47338,54.942484,10,3,2,1,4,149,3,19,1,40,1,2,3,184,0,0,1,1,1,0,0,2,2
2.02E+12,423100,565055,-1.640624,54.979576,10,2,2,1,6,147,5,116,6,30,6,2,5,114,0,5,1,1,1,0,0,1,1
2.02E+12,431447,564488,-1.510273,54.974027,10,3,2,1,6,149,3,185,1,30,1,4,5,405,0,0,4,2,2,0,0,1,2
2.02E+12,422323,615013,-1.648841,55.428514,10,2,2,4,7,139,5,79,6,60,6,4,5,80,0,0,1,1,1,0,0,2,2
2.02E+12,422779,563846,-1.645734,54.968727,10,3,2,1,1,147,4,1311,6,30,9,4,5,116,0,0,1,1,1,0,0,1,1
2.02E+12,398822,650389,-2.020342,55.746873,10,3,2,1,7,139,3,1,6,60,3,4,4,6354,0,0,1,1,1,0,0,2,1
2.02E+12,435264,567978,-1.450219,55.005133,10,3,2,1,2,148,3,1149,6,30,1,4,5,212,0,4,1,1,1,0,0,1,2
2.02E+12,425853,577072,-1.59653,55.087425,10,3,2,1,4,139,3,1172,1,30,1,4,3,1172,0,0,1,1,1,0,0,2,2
2.02E+12,424379,563316,-1.620787,54.963889,10,2,2,1,6,147,3,6082,3,50,3,2,3,695,0,4,1,1,1,0,0,1,2
2.02E+12,421956,566175,-1.658413,54.989692,10,3,2,1,3,147,4,6342,6,30,3,2,4,1305,0,4,1,1,1,0,0,1,1
2.02E+12,425514,563484,-1.603046,54.965342,10,3,2,1,1,146,3,184,3,40,6,2,3,167,0,5,4,1,1,0,0,1,1
2.02E+12,434973,560999,-1.455617,54.942442,10,2,2,1,3,149,3,184,6,30,2,4,5,405,0,8,1,1,2,0,0,1,1
2.02E+12,435195,551600,-1.453296,54.857969,10,2,2,2,3,150,3,690,3,50,5,4,5,517,0,0,1,1,1,0,0,2,2
2.02E+12,438209,557567,-1.405561,54.911366,10,3,2,1,6,150,3,1231,1,30,1,4,3,1231,0,0,4,2,2,0,0,1,2
2.02E+12,427573,576336,-1.569655,55.080719,10,3,2,3,2,139,4,1505,6,30,3,4,3,189,0,0,1,2,2,0,0,1,1
2.02E+12,428463,565383,-1.5568,54.982248,10,2,2,1,3,147,3,187,1,30,1,4,5,127,0,8,1,1,1,0,0,1,2
2.02E+12,425590,564033,-1.60181,54.970272,10,3,2,1,7,147,4,1600,6,30,3,-1,3,186,0,4,1,1,1,0,0,1,2
2.02E+12,431217,556911,-1.514687,54.905956,10,3,2,1,3,150,3,1231,7,70,1,4,3,195,0,0,1,1,1,0,0,1,2
2.02E+12,439638,557585,-1.38327,54.911417,10,3,3,2,5,150,3,1018,6,30,9,2,3,1018,0,5,1,1,1,0,0,1,1
2.02E+12,427894,566754,-1.565559,54.994599,10,3,2,2,4,147,3,1058,7,50,3,-1,5,127,-1,-1,1,1,1,0,0,1,2
2.02E+12,424905,558528,-1.612984,54.920839,10,3,1,1,5,146,5,312,6,40,1,4,3,1,0,0,1,1,1,0,0,2,1
2.02E+12,432686,565117,-1.490847,54.9796,10,3,2,1,5,149,3,185,1,30,1,4,4,1297,0,0,1,1,1,0,0,1,2
2.02E+12,424212,563814,-1.623353,54.968372,10,3,3,3,3,147,3,186,3,30,6,2,3,186,0,4,4,1,1,0,0,1,1
2.02E+12,433674,567680,-1.475111,55.002565,10,3,2,2,7,148,3,193,6,30,1,4,5,211,0,0,1,1,1,0,0,2,2
2.02E+12,423331,574333,-1.636261,55.062937,10,3,3,1,5,148,3,19,7,70,5,4,3,1,0,0,1,1,2,0,0,2,1
2.02E+12,436569,566839,-1.429962,54.994805,10,3,1,1,1,149,3,1018,6,30,3,2,3,194,0,4,4,2,2,0,0,1,1
2.02E+12,425313,564743,-1.606075,54.976666,10,3,2,1,1,147,2,167,7,50,1,4,3,167,0,0,4,1,1,0,0,1,1
2.02E+12,429773,556501,-1.537248,54.902359,10,3,1,1,4,150,3,1231,3,70,1,4,3,182,0,0,4,2,2,0,0,1,1
2.02E+12,434210,561560,-1.46746,54.947535,10,3,2,1,3,149,4,1298,1,40,1,4,4,1298,0,0,1,9,2,0,0,1,2
2.02E+12,424739,564161,-1.615092,54.971464,10,2,1,1,6,147,5,144,6,30,9,2,4,1307,0,5,1,1,1,0,0,1,1
2.02E+12,429963,586469,-1.531155,55.171632,10,3,2,1,4,139,3,189,1,60,1,4,4,1334,0,0,1,1,1,0,0,2,2
2.02E+12,422593,576175,-1.647671,55.079523,10,2,3,3,1,139,5,357,6,60,3,4,4,1318,0,0,1,2,2,0,0,2,1
2.02E+12,416647,572873,-1.740995,55.050084,10,3,2,1,6,139,3,696,6,30,3,2,4,6323,0,5,4,1,1,0,0,1,1
2.02E+12,429233,567288,-1.544576,54.999321,10,3,2,2,2,148,3,1058,6,30,1,4,3,186,0,1,1,4,1,0,0,1,1
2.02E+12,425170,564118,-1.608364,54.971057,10,2,1,1,4,147,3,186,1,30,1,4,3,167,0,7,1,9,1,0,0,1,2
2.02E+12,425411,565418,-1.604485,54.982726,10,3,2,1,2,147,3,1058,6,30,7,2,3,1600,0,4,4,1,1,0,0,1,2
2.02E+12,419731,563973,-1.693335,54.969997,10,3,2,1,7,147,3,6085,1,50,1,2,3,191,0,0,1,1,1,0,0,2,2
2.02E+12,412690,562796,-1.803369,54.959648,10,3,2,1,3,146,3,695,6,60,3,4,4,6317,0,0,1,1,1,0,0,2,2
2.02E+12,433666,564129,-1.475652,54.970657,10,2,2,1,3,149,3,19,7,50,5,4,3,19,0,0,1,2,2,0,0,2,1
2.02E+12,425317,564520,-1.606032,54.974662,10,3,2,1,1,147,3,193,6,30,1,4,3,193,0,0,1,1,1,0,0,1,1
2.02E+12,430518,570599,-1.524138,55.028998,10,3,2,1,4,148,3,191,1,40,1,4,3,19,0,5,4,2,2,4,0,2,1
2.02E+12,424944,558628,-1.612367,54.921736,10,3,2,2,3,146,5,324,1,40,1,4,3,1,0,0,1,1,1,0,0,2,2
2.02E+12,425605,562712,-1.601693,54.958401,10,3,2,1,2,146,4,1426,7,30,5,4,4,1426,0,0,1,1,1,0,0,1,1
2.02E+12,434921,555128,-1.457138,54.88969,10,3,2,1,4,150,3,183,9,30,1,4,3,19,0,0,1,1,1,0,0,2,2
2.02E+12,424211,563548,-1.623391,54.965982,10,3,2,1,6,147,3,695,6,20,9,4,3,189,0,0,1,1,1,0,0,1,2
2.02E+12,440581,554746,-1.368961,54.885831,10,3,1,1,7,150,5,512,6,30,1,4,4,1522,0,0,4,1,1,0,0,1,2
2.02E+12,438402,555542,-1.40282,54.893155,10,3,1,1,6,150,3,690,6,30,9,4,5,512,0,0,4,1,1,0,0,1,2
2.02E+12,433787,560860,-1.474145,54.941274,10,2,3,1,2,149,3,19,3,70,1,2,3,184,0,0,1,1,1,0,0,2,2
2.02E+12,425779,565986,-1.598684,54.987811,10,2,2,1,4,147,5,133,6,30,3,2,4,1600,0,5,7,1,1,0,0,1,1
2.02E+12,423710,560719,-1.631448,54.940585,10,3,1,1,5,146,3,692,1,30,1,2,3,692,0,5,5,1,1,0,0,1,2
2.02E+12,414809,563549,-1.77024,54.966357,10,3,2,1,6,146,3,695,6,60,3,4,4,6315,0,7,4,2,2,0,0,2,1
2.02E+12,393901,563963,-2.096811,54.970254,10,3,2,2,6,139,3,695,6,30,1,4,3,695,0,0,1,1,1,0,0,1,2
2.02E+12,437634,564951,-1.413564,54.977761,10,3,2,1,5,149,5,409,6,30,6,2,5,44,0,5,1,1,1,0,0,1,1
2.02E+12,434784,569028,-1.457595,55.014602,10,3,2,1,6,148,4,1304,6,30,6,2,5,206,0,5,1,1,1,0,0,1,2
2.02E+12,436710,566971,-1.427741,54.99598,10,2,2,1,3,149,3,183,1,30,2,4,3,183,0,0,1,1,1,0,0,1,2
2.02E+12,429968,560667,-1.533776,54.939783,10,3,2,1,5,146,3,195,6,30,6,2,4,1288,0,5,1,1,1,0,0,2,2
2.02E+12,423509,574579,-1.633455,55.065139,10,3,2,1,2,148,3,19,1,50,1,2,3,1,0,0,1,1,1,0,0,2,2
2.02E+12,440577,556497,-1.368778,54.901565,10,3,1,1,6,150,3,1018,1,30,1,4,3,1231,0,8,1,1,1,0,0,1,1
2.02E+12,429279,557617,-1.544838,54.912416,10,3,2,1,6,150,3,182,3,70,1,4,2,194,0,0,1,1,1,0,0,2,2
2.02E+12,429501,564834,-1.540638,54.977254,10,3,2,1,2,147,3,186,1,30,1,4,4,1313,0,8,1,1,1,0,0,1,1
2.02E+12,431362,556827,-1.512435,54.905192,10,3,2,2,5,150,3,1231,7,60,1,4,3,195,0,0,1,1,1,0,0,1,2
2.02E+12,431305,557536,-1.513247,54.911566,10,3,2,1,7,150,3,1290,6,30,1,4,3,195,0,0,1,4,1,0,0,1,2
2.02E+12,434267,549957,-1.467945,54.843269,10,3,2,1,5,150,3,182,7,40,1,4,3,182,0,0,1,1,1,0,0,1,2
2.02E+12,427083,566522,-1.578256,54.992559,10,3,2,2,3,147,3,188,1,30,1,4,3,1058,0,7,1,1,1,0,0,1,1
2.02E+12,440962,554766,-1.36302,54.88598,10,3,2,3,3,150,3,1018,3,50,9,2,3,1018,0,0,4,1,1,0,0,2,2
2.02E+12,426842,565406,-1.582127,54.982544,10,3,2,1,3,147,5,133,6,30,9,-1,5,124,0,4,1,1,1,0,0,1,2
2.02E+12,436046,563040,-1.438613,54.960706,10,3,2,1,7,149,4,1298,6,30,3,2,4,1298,0,5,1,1,1,0,0,1,1
2.02E+12,420798,561288,-1.67686,54.945827,10,3,1,1,6,146,4,6317,6,20,6,2,4,6316,0,0,1,1,1,0,0,1,2
2.02E+12,439008,560084,-1.392758,54.933922,10,3,1,3,6,150,3,1018,1,40,1,4,3,184,0,8,4,1,1,0,0,2,1
2.02E+12,422410,569503,-1.651059,55.019577,10,3,2,1,3,147,5,104,1,30,1,4,3,1,0,0,1,1,1,0,0,2,1
2.02E+12,413864,598749,-1.783296,55.282684,10,3,2,1,4,139,4,6344,6,60,3,4,3,697,0,0,1,1,2,0,0,2,1
2.02E+12,426798,557524,-1.583544,54.911719,10,3,2,3,4,146,3,1,3,40,1,4,3,167,0,8,1,1,1,0,0,2,2
2.02E+12,421432,565284,-1.666668,54.981708,10,3,2,1,4,147,4,1305,1,30,1,4,5,114,0,0,1,1,1,0,0,1,2
2.02E+12,426416,576494,-1.587763,55.082202,10,3,2,2,5,139,3,1171,6,30,1,4,3,1171,0,0,1,1,1,0,0,1,2
2.02E+12,428320,565671,-1.559007,54.984844,10,2,1,1,3,147,3,193,6,30,6,2,5,127,0,5,4,1,1,0,0,1,1
2.02E+12,438174,558178,-1.406026,54.916859,10,3,2,1,6,150,3,1231,7,30,9,2,3,1231,0,4,1,1,1,0,0,1,2
2.02E+12,429273,557688,-1.544925,54.913055,10,3,1,1,3,150,3,182,1,30,1,4,4,1288,0,0,1,1,1,0,0,2,2
2.02E+12,423241,566117,-1.638336,54.989113,10,3,2,5,1,147,3,189,3,70,6,2,3,167,0,4,1,1,1,0,0,1,1
2.02E+12,425316,564599,-1.606041,54.975371,10,3,2,1,7,147,3,193,1,30,1,4,2,167,0,0,4,1,1,0,0,1,2
2.02E+12,428668,562009,-1.553933,54.951918,10,2,2,1,7,146,3,184,1,40,1,2,3,185,0,4,1,1,1,0,0,1,2
2.02E+12,425191,565293,-1.607934,54.981614,10,3,2,1,2,147,2,167,3,50,5,4,3,1058,0,0,1,1,1,0,0,1,1
2.02E+12,440082,557850,-1.376308,54.913763,10,3,1,1,2,150,3,1018,2,30,9,4,3,183,0,8,1,1,1,0,0,1,2
2.02E+12,433387,564864,-1.479924,54.97728,10,3,2,1,3,149,3,19,3,50,5,4,3,185,0,0,1,1,2,0,0,2,1
2.02E+12,425321,584999,-1.60416,55.158681,10,3,1,1,4,139,3,196,6,30,1,4,3,1068,0,1,7,1,1,0,0,2,2
2.02E+12,423563,611034,-1.629581,55.392703,10,3,1,1,6,139,4,1338,1,60,1,4,3,1068,0,0,1,1,1,0,0,2,2
2.02E+12,431241,580589,-1.511737,55.118718,10,3,2,1,5,139,3,193,1,30,1,4,4,1523,0,8,4,1,1,0,0,1,1
2.02E+12,436708,555725,-1.429206,54.894927,10,3,2,1,3,150,3,183,6,30,1,4,3,1405,0,0,1,1,1,0,0,1,2
2.02E+12,430107,566451,-1.531002,54.991749,10,3,1,1,5,148,5,216,6,30,6,4,3,193,0,5,1,1,1,0,0,1,2
2.02E+12,419794,564211,-1.692334,54.972134,10,2,1,1,5,147,3,191,6,30,3,4,5,119,0,0,1,1,2,0,0,2,2
2.02E+12,421195,567807,-1.670186,55.00439,10,3,3,1,4,147,3,1,3,70,1,-1,3,696,0,0,4,1,2,0,0,1,2
2.02E+12,429823,586457,-1.533354,55.171532,10,3,2,1,5,139,4,1334,3,50,1,4,3,189,0,0,1,1,1,0,0,1,2
2.02E+12,419749,562372,-1.693162,54.95561,10,3,2,1,5,146,3,694,6,30,1,4,4,6317,0,0,1,1,1,0,0,1,1
2.02E+12,427379,565856,-1.573693,54.986558,10,3,2,1,7,147,4,1313,1,30,1,4,3,193,0,0,4,1,2,0,0,1,2
2.02E+12,420006,562841,-1.689117,54.959814,10,3,2,1,7,146,3,694,1,40,1,4,3,1,0,0,1,1,1,0,0,2,2
2.02E+12,430776,566587,-1.520531,54.99293,10,3,1,1,3,148,3,193,1,30,1,-1,3,193,0,8,1,1,-1,0,0,1,2
2.02E+12,424626,561905,-1.617049,54.951198,10,3,3,1,4,146,4,601,6,30,3,2,4,601,0,4,1,2,2,0,0,1,1
2.02E+12,408084,571684,-1.87505,55.039611,10,3,2,1,1,139,4,6309,6,30,3,4,4,6309,0,0,1,1,2,0,0,2,1
2.02E+12,429603,556791,-1.539869,54.904975,10,3,2,1,4,150,3,182,3,70,5,4,3,1231,0,0,1,2,2,0,0,1,1
2.02E+12,402093,582539,-1.968718,55.137213,10,2,2,4,6,139,3,696,6,60,3,4,4,6342,0,0,6,1,2,0,0,2,1
2.02E+12,423619,574607,-1.63173,55.065385,10,3,2,1,2,148,3,19,3,60,1,-1,2,1,0,0,1,1,1,0,0,2,2
2.02E+12,433838,560857,-1.47335,54.941244,10,3,2,1,1,149,3,19,1,40,1,2,3,184,0,0,1,1,1,0,0,2,2
2.02E+12,439008,560077,-1.392759,54.933859,10,3,2,2,2,150,3,1018,1,40,1,4,3,1018,0,0,4,1,1,0,0,2,2
2.02E+12,427864,566745,-1.566029,54.99452,10,3,2,1,7,147,3,1058,7,30,3,2,5,127,0,0,4,1,2,0,0,1,2
2.02E+12,424230,563850,-1.623069,54.968695,10,3,2,1,7,147,3,186,3,30,3,-1,3,119,0,4,4,1,2,0,0,1,2
2.02E+12,425003,585077,-1.609144,55.159398,10,3,1,1,3,139,3,196,6,30,3,4,3,196,0,0,4,2,2,0,0,2,2
2.02E+12,423231,568554,-1.638296,55.011012,10,3,2,1,3,147,5,105,6,30,6,2,5,103,0,5,4,1,2,0,0,1,2
2.02E+12,420852,567286,-1.675587,54.999723,10,3,2,3,6,147,3,1,3,70,5,4,3,696,0,0,5,1,2,0,0,1,1
2.02E+12,428284,581810,-1.557976,55.129866,10,3,2,2,1,139,3,189,7,70,5,4,3,189,0,0,4,1,1,0,0,2,1
2.02E+12,428294,581789,-1.557821,55.129677,10,3,2,2,1,139,3,189,3,70,5,4,3,189,0,0,4,1,1,0,3,2,1
2.02E+12,425209,564302,-1.607738,54.972708,10,3,2,1,2,147,2,167,7,50,5,-1,2,167,-1,-1,4,8,2,-1,-1,1,2
2.02E+12,425422,563588,-1.604474,54.966281,10,3,2,1,6,146,3,167,3,40,6,2,3,167,0,0,4,1,2,0,0,1,1
2.02E+12,435918,565525,-1.440301,54.983044,10,3,2,1,4,149,3,194,3,40,1,4,5,407,0,0,1,1,1,0,0,1,2
2.02E+12,411835,562735,-1.816723,54.959121,10,2,3,3,4,146,3,695,6,60,3,4,4,6395,0,0,4,1,1,0,0,2,2
2.02E+12,427354,559069,-1.574726,54.925573,10,3,1,1,5,146,4,1288,6,30,6,2,4,1296,0,4,4,2,2,0,0,1,1
2.02E+12,431332,557559,-1.512823,54.911771,10,3,2,1,3,150,3,195,6,60,1,4,3,1290,0,0,4,1,1,0,0,2,2
2.02E+12,426868,585673,-1.579818,55.164656,10,3,2,1,4,139,3,1147,1,30,1,4,3,196,0,0,1,1,2,0,0,2,2
2.02E+12,438146,558325,-1.406443,54.918182,10,2,6,1,7,150,5,508,2,30,6,2,3,1231,0,4,4,1,2,0,0,1,1
2.02E+12,439006,554906,-1.393489,54.887393,10,2,2,1,1,150,4,1405,1,30,1,4,5,514,0,0,1,1,1,0,0,1,1
2.02E+12,421266,566189,-1.669195,54.989848,10,3,2,1,6,147,3,167,3,30,1,4,3,191,0,4,1,1,1,3,0,1,1
2.02E+12,424759,564818,-1.614724,54.977367,10,3,1,1,7,147,4,1307,6,20,9,2,4,1307,0,4,4,1,1,0,0,1,2
2.02E+12,425868,577081,-1.596294,55.087505,10,3,2,1,3,139,3,1172,1,30,1,4,3,1171,0,8,4,1,4,0,0,2,1
2.02E+12,430247,566208,-1.528839,54.989557,10,2,1,1,4,148,3,187,6,40,3,2,5,216,0,5,4,1,1,0,0,1,1
2.02E+12,426568,564705,-1.586472,54.976259,10,3,2,1,6,147,4,1312,1,30,1,4,4,1312,0,0,4,1,2,0,0,1,1
2.02E+12,432324,572423,-1.495681,55.045273,10,3,2,1,5,148,3,186,3,60,1,4,3,186,0,0,1,1,2,0,0,2,2
2.02E+12,438574,555603,-1.40013,54.89369,10,3,2,1,4,150,3,690,1,30,1,2,3,690,0,5,1,1,2,0,0,1,2
2.02E+12,425411,565412,-1.604486,54.982672,10,3,2,3,7,147,3,1058,3,30,3,2,4,1600,0,5,4,1,2,0,0,1,1
2.02E+12,428328,554570,-1.55997,54.885091,10,3,3,1,4,146,2,1,3,70,5,4,3,195,0,0,6,1,1,0,0,2,1
2.02E+12,423232,566118,-1.638476,54.989122,10,3,2,1,4,147,3,167,6,40,5,4,3,189,0,0,4,1,4,0,0,1,2
2.02E+12,420469,566783,-1.681609,54.995219,10,3,1,1,7,147,3,1,7,60,1,4,4,6324,0,0,4,1,1,0,0,1,1
2.02E+12,419618,567321,-1.694874,55.000087,10,2,2,1,7,147,4,6324,1,30,1,4,5,107,0,0,1,1,2,0,0,1,2
2.02E+12,434845,568337,-1.456725,55.008388,10,3,2,1,5,148,4,1304,1,30,1,4,3,193,0,0,4,1,2,0,0,1,2
2.02E+12,412977,630912,-1.795777,55.571703,10,2,1,1,3,139,3,1,6,60,3,4,4,6348,0,0,1,2,2,0,0,2,1
2.02E+12,425272,564340,-1.606751,54.973046,10,2,2,1,3,147,2,167,7,40,5,4,2,167,0,0,1,1,2,0,0,1,1
2.02E+12,428723,561970,-1.553078,54.951564,10,3,2,1,5,146,3,184,3,40,1,2,4,1426,0,0,1,1,1,0,0,2,2
2.02E+12,414707,563526,-1.771834,54.966153,10,3,2,1,3,146,3,695,6,60,6,4,4,6315,0,0,4,1,1,0,0,2,1
2.02E+12,421259,564941,-1.669396,54.978633,10,3,2,1,5,147,3,186,6,30,2,4,5,113,0,0,1,1,2,0,0,1,1
2.02E+12,427852,579226,-1.565004,55.106672,10,3,2,2,6,139,3,192,7,70,5,4,4,1505,0,0,1,1,1,0,0,2,1
2.02E+12,435539,565016,-1.446286,54.978498,10,3,1,1,6,149,3,194,1,30,1,4,4,1302,0,0,4,1,2,0,0,1,2
2.02E+12,426536,570121,-1.586473,55.024929,10,3,2,2,7,148,3,188,3,60,1,4,3,189,0,0,1,1,2,0,0,2,2
2.02E+12,419717,567542,-1.693311,55.002069,10,3,2,1,4,147,5,107,1,30,1,4,5,109,0,0,1,8,2,0,0,1,2
2.02E+12,427643,576298,-1.568562,55.080374,10,3,1,1,6,139,3,189,3,70,5,4,4,1505,0,0,6,3,4,0,0,1,1
2.02E+12,429057,567268,-1.54733,54.999152,10,3,1,1,6,148,3,1058,3,60,5,4,3,1058,0,0,4,1,1,0,0,1,2
2.02E+12,439665,557311,-1.382887,54.908953,10,3,2,1,7,150,3,1018,1,30,1,2,3,183,0,5,4,1,1,0,0,1,2
